area,part_of,ts,cases,fatalities,recovered,tested,hospitalized,ventilated
Srednjobosanski kanton,FBiH,2020-04-25,36,2,20,653,,
Srednjobosanski kanton,FBiH,2020-04-26,36,2,20,653,,
Srednjobosanski kanton,FBiH,2020-04-27,36,2,20,736,,
Srednjobosanski kanton,FBiH,2020-04-28,37,2,21,811,,
Srednjobosanski kanton,FBiH,2020-04-29,37,2,23,868,,
Srednjobosanski kanton,FBiH,2020-04-30,38,2,25,940,,
Srednjobosanski kanton,FBiH,2020-05-01,40,2,26,1070,,
Srednjobosanski kanton,FBiH,2020-05-02,40,2,26,1095,,
Srednjobosanski kanton,FBiH,2020-05-03,40,2,27,1107,,
Srednjobosanski kanton,FBiH,2020-05-04,40,2,27,1193,,
Srednjobosanski kanton,FBiH,2020-05-05,40,2,27,1234,,
Srednjobosanski kanton,FBiH,2020-05-06,42,2,28,1354,,
Srednjobosanski kanton,FBiH,2020-05-07,42,3,29,1438,,
Srednjobosanski kanton,FBiH,2020-05-08,42,3,29,1578,,
Srednjobosanski kanton,FBiH,2020-05-09,42,3,29,1596,,
Srednjobosanski kanton,FBiH,2020-05-10,42,3,29,1601,,
Srednjobosanski kanton,FBiH,2020-05-11,42,3,30,1655,,
Srednjobosanski kanton,FBiH,2020-05-12,42,3,30,1751,,
Srednjobosanski kanton,FBiH,2020-05-13,42,3,31,1821,,
Srednjobosanski kanton,FBiH,2020-05-14,42,3,32,1896,,
Srednjobosanski kanton,FBiH,2020-05-15,42,3,32,2035,,
Srednjobosanski kanton,FBiH,2020-05-16,42,3,37,2119,,
Srednjobosanski kanton,FBiH,2020-05-17,42,3,37,2152,,
Srednjobosanski kanton,FBiH,2020-05-18,42,3,37,2293,,
Srednjobosanski kanton,FBiH,2020-05-19,42,3,38,2371,,
Srednjobosanski kanton,FBiH,2020-05-20,42,3,38,2415,,
Srednjobosanski kanton,FBiH,2020-05-21,42,3,38,2459,,
Srednjobosanski kanton,FBiH,2020-05-22,42,3,38,2503,,
Srednjobosanski kanton,FBiH,2020-05-23,42,3,38,2521,,
Srednjobosanski kanton,FBiH,2020-05-24,42,3,38,2530,,
Srednjobosanski kanton,FBiH,2020-05-25,42,3,38,2552,,
Srednjobosanski kanton,FBiH,2020-05-26,42,3,38,2580,,
Srednjobosanski kanton,FBiH,2020-05-27,42,3,38,2623,,
Srednjobosanski kanton,FBiH,2020-05-28,42,3,38,2655,,
Srednjobosanski kanton,FBiH,2020-05-29,42,3,38,2708,,
Srednjobosanski kanton,FBiH,2020-05-30,42,3,38,2720,,
Srednjobosanski kanton,FBiH,2020-05-31,42,3,38,2729,,
Srednjobosanski kanton,FBiH,2020-06-01,42,3,38,2739,,
Srednjobosanski kanton,FBiH,2020-06-02,42,3,38,2805,,
Srednjobosanski kanton,FBiH,2020-06-03,42,3,38,2835,,
Srednjobosanski kanton,FBiH,2020-06-04,42,3,39,2844,,
Srednjobosanski kanton,FBiH,2020-06-05,43,3,39,2898,,
Srednjobosanski kanton,FBiH,2020-06-06,44,3,39,2900,,
Srednjobosanski kanton,FBiH,2020-06-07,45,3,39,2957,,
Srednjobosanski kanton,FBiH,2020-06-08,45,3,39,2961,,
Srednjobosanski kanton,FBiH,2020-06-09,45,3,39,3012,,
Srednjobosanski kanton,FBiH,2020-06-10,47,3,39,3057,,
Srednjobosanski kanton,FBiH,2020-06-11,47,3,39,3080,,
Srednjobosanski kanton,FBiH,2020-06-12,47,3,39,3111,,
Srednjobosanski kanton,FBiH,2020-06-13,47,3,39,3138,,
Srednjobosanski kanton,FBiH,2020-06-14,47,3,39,3146,,
Srednjobosanski kanton,FBiH,2020-06-15,48,4,39,3159,,
Srednjobosanski kanton,FBiH,2020-06-16,48,4,39,3186,,
Srednjobosanski kanton,FBiH,2020-06-17,49,4,39,3221,,
Srednjobosanski kanton,FBiH,2020-06-18,49,4,39,3242,,
Srednjobosanski kanton,FBiH,2020-06-19,52,4,39,3266,,
Srednjobosanski kanton,FBiH,2020-06-20,55,4,39,3327,,
Srednjobosanski kanton,FBiH,2020-06-21,55,4,39,3380,,
Srednjobosanski kanton,FBiH,2020-06-22,56,4,39,3454,,
Srednjobosanski kanton,FBiH,2020-06-23,58,4,39,3504,,
Srednjobosanski kanton,FBiH,2020-06-24,62,4,39,3559,,
Srednjobosanski kanton,FBiH,2020-06-25,63,4,42,3592,,
Srednjobosanski kanton,FBiH,2020-06-26,64,4,43,3662,,
Srednjobosanski kanton,FBiH,2020-06-27,64,4,43,3723,,
Srednjobosanski kanton,FBiH,2020-06-28,70,4,43,3768,,
Srednjobosanski kanton,FBiH,2020-06-29,70,4,43,3845,,
Srednjobosanski kanton,FBiH,2020-06-30,72,4,43,3871,,
Srednjobosanski kanton,FBiH,2020-07-01,77,4,43,4038,,
Srednjobosanski kanton,FBiH,2020-07-02,78,4,43,4103,,
Srednjobosanski kanton,FBiH,2020-07-03,82,4,44,4216,,
Srednjobosanski kanton,FBiH,2020-07-04,84,4,47,4317,,
Srednjobosanski kanton,FBiH,2020-07-05,85,4,47,4365,,
Srednjobosanski kanton,FBiH,2020-07-06,86,4,51,4411,,
Srednjobosanski kanton,FBiH,2020-07-07,88,4,56,4473,,
Srednjobosanski kanton,FBiH,2020-07-08,93,4,57,4583,,
Srednjobosanski kanton,FBiH,2020-07-09,97,4,57,4621,,
Srednjobosanski kanton,FBiH,2020-07-10,103,4,58,4674,,
Srednjobosanski kanton,FBiH,2020-07-11,113,4,60,4748,,
Srednjobosanski kanton,FBiH,2020-07-12,114,4,67,4776,,
Srednjobosanski kanton,FBiH,2020-07-13,117,4,68,4781,,
Srednjobosanski kanton,FBiH,2020-07-14,118,4,72,4843,,
Srednjobosanski kanton,FBiH,2020-07-15,122,4,75,4941,,
Srednjobosanski kanton,FBiH,2020-07-16,126,4,76,4976,,
Srednjobosanski kanton,FBiH,2020-07-17,135,4,78,5020,,
Srednjobosanski kanton,FBiH,2020-07-18,143,4,80,5069,,
Srednjobosanski kanton,FBiH,2020-07-19,149,4,80,5078,,
Srednjobosanski kanton,FBiH,2020-07-20,154,4,87,5128,,
Srednjobosanski kanton,FBiH,2020-07-21,160,4,87,5182,,
Srednjobosanski kanton,FBiH,2020-07-22,172,4,88,5248,,
Srednjobosanski kanton,FBiH,2020-07-23,177,4,94,5298,,
Srednjobosanski kanton,FBiH,2020-07-24,191,4,99,5364,,
Srednjobosanski kanton,FBiH,2020-07-25,195,4,102,5440,,
Srednjobosanski kanton,FBiH,2020-07-26,200,4,102,5446,,
Srednjobosanski kanton,FBiH,2020-07-27,208,4,108,5475,,
Srednjobosanski kanton,FBiH,2020-07-28,229,4,117,5567,,
Srednjobosanski kanton,FBiH,2020-07-29,235,4,119,5603,,
Srednjobosanski kanton,FBiH,2020-07-30,271,4,127,5708,,
Srednjobosanski kanton,FBiH,2020-07-31,279,4,135,5768,,
Srednjobosanski kanton,FBiH,2020-08-01,290,4,138,5848,,
Srednjobosanski kanton,FBiH,2020-08-02,295,4,139,5853,,
Srednjobosanski kanton,FBiH,2020-08-03,305,4,141,5915,,
Srednjobosanski kanton,FBiH,2020-08-04,347,6,151,6015,,
Srednjobosanski kanton,FBiH,2020-08-05,352,6,159,6028,,
Srednjobosanski kanton,FBiH,2020-08-06,358,6,166,6088,,
Srednjobosanski kanton,FBiH,2020-08-07,391,7,191,6233,,
Srednjobosanski kanton,FBiH,2020-08-08,400,8,193,6247,,
Srednjobosanski kanton,FBiH,2020-08-09,401,10,204,6295,,
Srednjobosanski kanton,FBiH,2020-08-10,402,10,219,6358,,
Srednjobosanski kanton,FBiH,2020-08-11,407,11,228,6460,,
Srednjobosanski kanton,FBiH,2020-08-12,410,11,250,6518,,
Srednjobosanski kanton,FBiH,2020-08-13,428,14,250,6597,,
Srednjobosanski kanton,FBiH,2020-08-14,448,15,285,6649,,
Srednjobosanski kanton,FBiH,2020-08-15,468,15,291,6773,,
Srednjobosanski kanton,FBiH,2020-08-16,475,15,296,6832,,
Srednjobosanski kanton,FBiH,2020-08-17,475,15,311,6865,,
Srednjobosanski kanton,FBiH,2020-08-18,496,16,318,6967,,
Srednjobosanski kanton,FBiH,2020-08-19,497,16,333,7026,,
Srednjobosanski kanton,FBiH,2020-08-20,531,17,339,7123,,
Srednjobosanski kanton,FBiH,2020-08-21,545,17,359,7193,,
Srednjobosanski kanton,FBiH,2020-08-22,569,17,360,7311,,
Srednjobosanski kanton,FBiH,2020-08-23,569,19,369,7347,,
Srednjobosanski kanton,FBiH,2020-08-24,587,20,383,7417,,
Srednjobosanski kanton,FBiH,2020-08-25,610,21,390,7487,,
Srednjobosanski kanton,FBiH,2020-08-26,615,24,394,7534,,
Srednjobosanski kanton,FBiH,2020-08-27,665,24,397,7652,,
Srednjobosanski kanton,FBiH,2020-08-28,689,27,404,7699,,
Srednjobosanski kanton,FBiH,2020-08-29,732,27,409,7815,,
Srednjobosanski kanton,FBiH,2020-08-30,749,27,411,7835,,
Srednjobosanski kanton,FBiH,2020-08-31,756,30,452,7910,,
Srednjobosanski kanton,FBiH,2020-09-01,770,31,457,8017,,
Srednjobosanski kanton,FBiH,2020-09-02,775,32,481,8100,,
Srednjobosanski kanton,FBiH,2020-09-03,789,33,499,8178,,
Srednjobosanski kanton,FBiH,2020-09-04,801,35,522,8234,,
Srednjobosanski kanton,FBiH,2020-09-05,813,35,522,8287,,
Srednjobosanski kanton,FBiH,2020-09-06,813,35,523,8287,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-21,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-22,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-23,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-24,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-25,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-26,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-27,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-28,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-02-29,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-01,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-02,0,0,0,0,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-03,0,0,0,1,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-04,0,0,0,1,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-05,0,0,0,1,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-06,0,0,0,2,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-07,0,0,0,2,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-08,0,0,0,2,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-09,0,0,0,2,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-10,0,0,0,3,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-11,0,0,0,3,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-12,0,0,0,12,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-13,0,0,0,12,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-14,0,0,0,13,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-15,0,0,0,14,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-16,0,0,0,19,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-17,3,0,0,29,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-18,9,0,0,49,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-19,14,0,1,84,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-20,16,0,1,112,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-21,16,0,1,118,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-22,17,0,1,125,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-23,22,0,1,149,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-24,24,1,1,173,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-25,26,1,1,180,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-26,32,1,1,199,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-27,33,1,1,222,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-28,44,1,1,250,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-29,44,1,2,263,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-30,54,2,2,327,,
Hercegovačko-neretvanski kanton,FBiH,2020-03-31,60,2,2,388,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-01,69,3,2,454,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-02,85,3,3,500,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-03,91,3,3,540,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-04,102,4,6,639,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-05,106,4,7,739,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-06,116,5,8,821,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-07,133,7,10,900,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-08,145,7,10,1026,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-09,170,7,14,1140,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-10,183,7,17,1252,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-11,191,7,19,1318,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-12,199,7,19,1415,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-13,202,8,19,1505,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-14,203,8,19,1591,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-15,207,9,19,1654,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-16,211,10,21,1812,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-17,214,10,22,1930,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-18,215,12,30,2098,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-19,220,12,30,2235,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-20,224,12,36,2340,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-21,227,12,40,2494,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-22,230,12,44,2685,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-23,230,12,46,2823,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-24,236,12,49,2968,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-25,236,12,58,3083,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-26,238,12,63,3214,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-27,238,12,72,3305,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-28,243,12,87,3414,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-29,253,12,96,3587,,
Hercegovačko-neretvanski kanton,FBiH,2020-04-30,256,12,119,3730,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-01,258,12,148,3893,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-02,258,12,161,3956,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-03,258,12,163,4010,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-04,258,12,184,4107,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-05,258,12,184,4167,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-06,258,13,194,4316,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-07,258,13,207,4440,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-08,258,13,215,4540,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-09,258,13,219,4612,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-10,258,13,221,4643,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-11,258,13,223,4720,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-12,258,13,225,4813,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-13,258,13,225,4872,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-14,258,13,233,4933,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-15,258,13,235,4999,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-16,258,13,238,5069,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-17,258,13,242,5105,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-18,258,13,242,5153,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-19,258,13,243,5263,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-20,258,13,244,5320,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-21,258,13,244,5390,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-22,258,13,244,5445,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-23,258,13,244,5474,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-24,258,13,244,5474,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-25,258,13,244,5561,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-26,258,13,244,5592,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-27,258,13,244,5672,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-28,258,13,244,5736,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-29,258,13,244,5774,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-30,258,13,244,5857,,
Hercegovačko-neretvanski kanton,FBiH,2020-05-31,258,13,244,5857,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-01,258,13,244,5910,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-02,258,13,244,5993,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-03,258,13,244,6043,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-04,258,13,244,6102,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-05,258,13,244,6175,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-06,258,13,244,6203,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-07,258,13,244,6203,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-08,258,13,244,6220,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-09,258,13,244,6290,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-10,259,13,244,6338,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-11,259,13,244,6410,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-12,259,13,245,6439,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-13,260,13,245,6559,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-14,260,13,245,6559,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-15,260,13,245,6587,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-16,261,13,245,6678,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-17,263,13,245,6788,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-18,264,13,245,6878,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-19,264,13,245,6928,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-20,264,13,245,7085,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-21,264,13,245,7086,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-22,264,13,245,7191,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-23,265,13,245,7322,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-24,270,13,245,7421,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-25,275,13,245,7518,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-26,329,13,245,7613,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-27,333,13,245,7776,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-28,333,13,245,7777,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-29,335,13,245,7906,,
Hercegovačko-neretvanski kanton,FBiH,2020-06-30,354,13,246,8181,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-01,367,13,247,8362,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-02,380,13,248,8634,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-03,388,13,248,8758,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-04,395,13,248,8897,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-05,396,13,249,8995,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-06,403,13,249,9089,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-07,413,13,250,9294,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-08,423,13,250,9530,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-09,429,13,254,9718,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-10,449,13,262,9985,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-11,460,13,267,10124,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-12,469,13,279,10295,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-13,470,13,283,10341,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-14,479,13,295,10558,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-15,492,13,299,10677,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-16,521,13,311,11001,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-17,538,13,325,11252,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-18,558,13,348,11574,,
Hercegovačko-neretvanski kanton,FBiH,2020-07-19,564,13,348,11636,,
